"gene","cv_g1","cv_g2","max_cv","pair"
"EPB41L2",119.755400293753,51.585740274877,119.755400293753,"PLA: T1 vs T2"
"HNRNPDL",16.9819815261402,29.5469993503501,29.5469993503501,"PLA: T1 vs T2"
"SEPTIN11",82.9535476400917,34.5452272023567,82.9535476400917,"PLA: T1 vs T2"
"UFM1",17.4383970485983,21.8885852519045,21.8885852519045,"PLA: T1 vs T2"
"PPP5C",23.0995430359158,22.2377419679231,23.0995430359158,"PLA: T1 vs T2"
"CNBP",46.7722821461604,27.0071491694276,46.7722821461604,"PLA: T1 vs T2"
"ATP6V1E1",64.5016738869199,35.5857338563599,64.5016738869199,"PLA: T1 vs T2"
"RTN3",109.190042133951,46.563817608772,109.190042133951,"PLA: T1 vs T2"
"MAPK3",82.4905845141195,33.8798657301328,82.4905845141195,"PLA: T1 vs T2"
"PUF60",15.0481073589606,49.9987206381084,49.9987206381084,"PLA: T1 vs T2"
"PICALM",62.6280536891382,61.1418823648687,62.6280536891382,"PLA: T1 vs T2"
"COX19",19.4688617245999,20.8160594150243,20.8160594150243,"PLA: T1 vs T2"
"ACAT2",52.0057044618784,33.307333015264,52.0057044618784,"PLA: T1 vs T2"
"PDIA4",67.7916586134955,26.1040434849095,67.7916586134955,"PLA: T1 vs T2"
"FAM136A",26.6685620064524,24.6702253999124,26.6685620064524,"PLA: T1 vs T2"
"VPS35",67.9782433637534,45.4832545046292,67.9782433637534,"PLA: T1 vs T2"
"PRKAA1",52.8187143454961,24.5204897804509,52.8187143454961,"PLA: T1 vs T2"
"COA6",38.8274056604581,30.4561177898071,38.8274056604581,"PLA: T1 vs T2"
"RPL6",40.1860516721221,42.0071657624614,42.0071657624614,"PLA: T1 vs T2"
"MCU",44.3174234685796,21.5839505808247,44.3174234685796,"PLA: T1 vs T2"
"VPS26A",25.1958540553118,28.4279940435096,28.4279940435096,"PLA: T1 vs T2"
"ARPP19",37.950450774483,25.3642228779008,37.950450774483,"PLA: T1 vs T2"
"ARPC2",85.7375369193939,24.3538541012627,85.7375369193939,"PLA: T1 vs T2"
"GSTM4",108.246316141665,112.070037897244,112.070037897244,"PLA: T1 vs T2"
"OPTN",23.7730776158852,41.1887725161372,41.1887725161372,"PLA: T1 vs T2"
"ARF6",49.9015334065959,20.5615123221033,49.9015334065959,"PLA: T1 vs T2"
"PRDX4",34.3882380078273,19.8074773837424,34.3882380078273,"PLA: T1 vs T2"
"DYNC1LI2",69.4586832381292,48.3086807557579,69.4586832381292,"PLA: T1 vs T2"
"TPP2",27.6083474367411,23.5258700588773,27.6083474367411,"PLA: T1 vs T2"
"HMBS",63.3737123133351,54.6267513288797,63.3737123133351,"PLA: T1 vs T2"
"AIMP1",38.1450198994182,26.8362626414771,38.1450198994182,"PLA: T1 vs T2"
"AHSA1",29.652545572821,30.1353557000695,30.1353557000695,"PLA: T1 vs T2"
"CRIP2",56.1898864932517,68.0255497568942,68.0255497568942,"PLA: T1 vs T2"
"ACTR3",53.3946452623584,34.4064892929027,53.3946452623584,"PLA: T1 vs T2"
"TIPRL",29.2424408096486,20.3984595805277,29.2424408096486,"PLA: T1 vs T2"
"PPM1B",51.7555901038671,8.90536070405255,51.7555901038671,"PLA: T1 vs T2"
"HIKESHI",39.3118152687909,36.9173445564349,39.3118152687909,"PLA: T1 vs T2"
"QARS1",29.0136680757934,19.7372420709654,29.0136680757934,"PLA: T1 vs T2"
"LGALS3BP",50.2397109926187,50.1012515736787,50.2397109926187,"PLA: T1 vs T2"
"USP9X",28.2353698128967,37.5056749557489,37.5056749557489,"PLA: T1 vs T2"
"KCTD12",65.3423167466692,49.5014465061534,65.3423167466692,"PLA: T1 vs T2"
"PITHD1",37.805977525886,28.7106071484185,37.805977525886,"PLA: T1 vs T2"
"TMX4",31.321421668532,34.477581860023,34.477581860023,"PLA: T1 vs T2"
"TGM2",66.078255707301,72.3498873006431,72.3498873006431,"PLA: T1 vs T2"
"MMUT",29.4460024812832,29.8586304770363,29.8586304770363,"PLA: T1 vs T2"
"TBCB",37.3358172527999,24.6170946022582,37.3358172527999,"PLA: T1 vs T2"
"NUDT3",20.867821938533,30.851776307271,30.851776307271,"PLA: T1 vs T2"
"NDUFA3",60.0483169073959,23.6210466865786,60.0483169073959,"PLA: T1 vs T2"
"ACAD8",44.6119148447247,27.813700042169,44.6119148447247,"PLA: T1 vs T2"
"SUB1",15.1669905646291,34.0942337387954,34.0942337387954,"PLA: T1 vs T2"
"ADK",38.816009170377,15.8416625601545,38.816009170377,"PLA: T1 vs T2"
"SSB",38.7316394370913,13.5771161493089,38.7316394370913,"PLA: T1 vs T2"
"LAMP1",84.3613197584586,36.5856972354112,84.3613197584586,"PLA: T1 vs T2"
"EIF1AX",26.5573333805516,19.7266946414735,26.5573333805516,"PLA: T1 vs T2"
"CSDE1",43.7535397961066,23.1252829018104,43.7535397961066,"PLA: T1 vs T2"
"FBLN2",76.0958024856159,40.3246539331516,76.0958024856159,"PLA: T1 vs T2"
"RAB1A",30.8148430465979,41.0850642016167,41.0850642016167,"PLA: T1 vs T2"
"MPP1",73.1902620138442,35.4583055371297,73.1902620138442,"PLA: T1 vs T2"
"HMGCL",27.5718754774078,17.347977155656,27.5718754774078,"PLA: T1 vs T2"
"CCDC58",50.154608046937,34.0397208377041,50.154608046937,"PLA: T1 vs T2"
"LAMTOR3",38.8450578978973,20.9619854392428,38.8450578978973,"PLA: T1 vs T2"
"DDX1",17.462556900056,19.9765141172145,19.9765141172145,"PLA: T1 vs T2"
"AP2B1",32.694261024269,22.5776461669888,32.694261024269,"PLA: T1 vs T2"
"HINT3",46.5290104396128,28.4083021242254,46.5290104396128,"PLA: T1 vs T2"
"MPC1",44.6545301683415,68.9211829503738,68.9211829503738,"PLA: T1 vs T2"
"PSMD6",20.2131102496116,12.2144916825733,20.2131102496116,"PLA: T1 vs T2"
"LDHD",51.3332774305004,65.6175300342789,65.6175300342789,"PLA: T1 vs T2"
"NAP1L1",18.4403082999476,10.3902683017065,18.4403082999476,"PLA: T1 vs T2"
"HLA-A",50.0731289262068,36.2958344259782,50.0731289262068,"PLA: T1 vs T2"
"HNRNPC",47.3298825445828,25.8260898146566,47.3298825445828,"PLA: T1 vs T2"
"APEX1",29.5494514906075,27.0968553521216,29.5494514906075,"PLA: T1 vs T2"
"FXYD1",60.4803056975786,39.9726648954135,60.4803056975786,"PLA: T1 vs T2"
"ADPRHL2",31.4384440680289,28.7214246068919,31.4384440680289,"PLA: T1 vs T2"
"COA3",35.4054627327582,29.8674400555879,35.4054627327582,"PLA: T1 vs T2"
"CNIH4",37.3539846151711,37.3993052337986,37.3993052337986,"PLA: T1 vs T2"
"DTD1",35.0943063182275,36.9299646937547,36.9299646937547,"PLA: T1 vs T2"
"ACTR2",44.4122190902432,19.331394004286,44.4122190902432,"PLA: T1 vs T2"
"SLIRP",22.0236949551754,18.3055332298891,22.0236949551754,"PLA: T1 vs T2"
"UBXN1",13.1387155395813,14.4581603778816,14.4581603778816,"PLA: T1 vs T2"
"NPEPL1",57.6488989775251,3.78399855003719,57.6488989775251,"PLA: T1 vs T2"
"MSI2",27.9137293005876,27.2774160307882,27.9137293005876,"PLA: T1 vs T2"
"VPS29",18.3689372773379,27.7924858479633,27.7924858479633,"PLA: T1 vs T2"
"RPS14",26.6690696362472,31.4026667887072,31.4026667887072,"PLA: T1 vs T2"
"DDX19A",31.5849598139108,12.6107389934455,31.5849598139108,"PLA: T1 vs T2"
"EIF4E",20.3278259673032,17.1667159429815,20.3278259673032,"PLA: T1 vs T2"
"DYNC1I2",17.0182808145306,16.4181244390234,17.0182808145306,"PLA: T1 vs T2"
"TNXB",64.2697114611024,110.260183452013,110.260183452013,"PLA: T1 vs T2"
"SSBP1",41.1570435299094,25.4312906524226,41.1570435299094,"PLA: T1 vs T2"
"PPP1R2",50.8601867991019,24.318977848543,50.8601867991019,"PLA: T1 vs T2"
"TIMM44",49.7775224240984,28.50720886877,49.7775224240984,"PLA: T1 vs T2"
"METTL26",40.0170182896352,4.42108432385199,40.0170182896352,"PLA: T1 vs T2"
"IBA57",22.5464536084387,27.9836678457424,27.9836678457424,"PLA: T1 vs T2"
"XPO1",18.361504432005,19.5583248739697,19.5583248739697,"PLA: T1 vs T2"
"RPL24",28.4503047943304,13.5385752057729,28.4503047943304,"PLA: T1 vs T2"
"FBLN5",103.484297228789,45.2333076497274,103.484297228789,"PLA: T1 vs T2"
"ATP6V1A",22.359021350937,26.2125945277347,26.2125945277347,"PLA: T1 vs T2"
"ARMT1",35.6745566563796,28.572090944798,35.6745566563796,"PLA: T1 vs T2"
"MLEC",15.4963543397754,35.4155565926848,35.4155565926848,"PLA: T1 vs T2"
"NXN",43.5601056292663,43.0228419148672,43.5601056292663,"PLA: T1 vs T2"
"EIF3B",22.143034113256,14.9655485762122,22.143034113256,"PLA: T1 vs T2"
"DDX39B",7.13432544907045,18.216954541047,18.216954541047,"PLA: T1 vs T2"
"SNX12",21.5059066071737,73.7129194344766,73.7129194344766,"PLA: T1 vs T2"
"DTNA",43.6952605427065,63.2143889749476,63.2143889749476,"PLA: T1 vs T2"
"NT5DC1",38.1683322309939,47.9516130066969,47.9516130066969,"PLA: T1 vs T2"
"GLUL",42.3072908424946,23.1501052076479,42.3072908424946,"PLA: T1 vs T2"
"GLRX3",22.5154180156492,24.1359345913439,24.1359345913439,"PLA: T1 vs T2"
"GNA11",69.8533193963683,28.6943717599575,69.8533193963683,"PLA: T1 vs T2"
"SPPL2A",36.7998850983173,34.9131099185383,36.7998850983173,"PLA: T1 vs T2"
"RPL9",29.7709284225965,46.3587499860456,46.3587499860456,"PLA: T1 vs T2"
"PPM1A",34.0337541463285,17.9123432488012,34.0337541463285,"PLA: T1 vs T2"
"VPS25",31.6476573850443,7.21646532530611,31.6476573850443,"PLA: T1 vs T2"
"MT-ND3",50.460788196478,43.2098495166958,50.460788196478,"PLA: T1 vs T2"
"GMPR",34.7173104107503,34.3828500926097,34.7173104107503,"PLA: T1 vs T2"
"CHMP2A",63.4653951649003,26.8614353716956,63.4653951649003,"PLA: T1 vs T2"
"TRMT112",25.9016880404481,15.6020941161816,25.9016880404481,"PLA: T1 vs T2"
"RPL15",43.2480757058633,23.4176343617668,43.2480757058633,"PLA: T1 vs T2"
"PFDN5",14.4427147191894,16.3124616080487,16.3124616080487,"PLA: T1 vs T2"
"RPIA",47.6906479952817,37.1362858362493,47.6906479952817,"PLA: T1 vs T2"
"RRAD",40.7019638475735,28.7945181681049,40.7019638475735,"PLA: T1 vs T2"
"RRAS2",42.4683969608071,23.5376214958033,42.4683969608071,"PLA: T1 vs T2"
"VPS13C",19.0631800500599,0.837238822033824,19.0631800500599,"PLA: T1 vs T2"
"IDI1",30.3772627765101,40.4843802687507,40.4843802687507,"PLA: T1 vs T2"
"RPL4",22.373155105731,30.0312907345708,30.0312907345708,"PLA: T1 vs T2"
"RARS1",31.6582339690841,21.6112833704864,31.6582339690841,"PLA: T1 vs T2"
"TXNDC5",63.0138860883334,36.6545748527706,63.0138860883334,"PLA: T1 vs T2"
"ABCF1",34.5710822826239,30.0035397604041,34.5710822826239,"PLA: T1 vs T2"
"PPIL3",48.4972684087643,16.8122891004118,48.4972684087643,"PLA: T1 vs T2"
"NT5C",43.0614514580116,39.4592070555042,43.0614514580116,"PLA: T1 vs T2"
"HDHD2",22.5656810959846,31.2224367863885,31.2224367863885,"PLA: T1 vs T2"
"PAK2",16.1995534693827,23.2630334282886,23.2630334282886,"PLA: T1 vs T2"
"DEPTOR",46.5819259211077,20.3312214828936,46.5819259211077,"PLA: T1 vs T2"
"PRPSAP2",41.5694284302347,40.1347538287903,41.5694284302347,"PLA: T1 vs T2"
"NLN",58.2026155926518,30.8242665213255,58.2026155926518,"PLA: T1 vs T2"
"BTF3L4",15.9264967434605,4.0143708843741,15.9264967434605,"PLA: T1 vs T2"
"CDV3",22.6272900205126,40.9115466320598,40.9115466320598,"PLA: T1 vs T2"
"EIF3E",18.1789335456504,26.1621483572934,26.1621483572934,"PLA: T1 vs T2"
"RAB5B",22.3836714208187,16.7199987590544,22.3836714208187,"PLA: T1 vs T2"
"SH3GLB1",17.9823454195376,16.8903996353963,17.9823454195376,"PLA: T1 vs T2"
"SNTB1",41.9916102401959,35.0606717282113,41.9916102401959,"PLA: T1 vs T2"
"GSPT1",17.4087986663715,16.8742745164951,17.4087986663715,"PLA: T1 vs T2"
"EIF2S3",13.5822837552137,6.06366777431764,13.5822837552137,"PLA: T1 vs T2"
"TIMM50",87.9647469044525,26.2344866356419,87.9647469044525,"PLA: T1 vs T2"
"IPO7",23.8095039161603,24.2645157972869,24.2645157972869,"PLA: T1 vs T2"
"DCTN1",9.98401958299555,16.6739680127405,16.6739680127405,"PLA: T1 vs T2"
"LMAN2",45.166475846048,34.2460861142418,45.166475846048,"PLA: T1 vs T2"
"NDUFV3",45.3794094143571,27.0490926562802,45.3794094143571,"PLA: T1 vs T2"
"DDX3X",20.0492655024686,26.4499319760374,26.4499319760374,"PLA: T1 vs T2"
"CUL4A",41.8369702704009,32.8910385217277,41.8369702704009,"PLA: T1 vs T2"
"ECHDC3",46.6931631494178,49.4780940856047,49.4780940856047,"PLA: T1 vs T2"
"LNPK",40.3990130147718,40.9317475592583,40.9317475592583,"PLA: T1 vs T2"
"DCUN1D1",48.3841643534943,54.3488535152675,54.3488535152675,"PLA: T1 vs T2"
"MSRB2",45.0571391978186,13.4838425476625,45.0571391978186,"PLA: T1 vs T2"
"PIN4",43.4932495895928,28.8130649123718,43.4932495895928,"PLA: T1 vs T2"
"SMS",53.2033203350122,30.8176392865891,53.2033203350122,"PLA: T1 vs T2"
"AGO2",44.0204339721742,49.3977008021601,49.3977008021601,"PLA: T1 vs T2"
"PPTC7",2.10240799684044,23.5858741441436,23.5858741441436,"PLA: T1 vs T2"
"RCN1",33.3138472794427,14.4606678441779,33.3138472794427,"PLA: T1 vs T2"
"UBXN6",33.5917526981748,22.0851118101379,33.5917526981748,"PLA: T1 vs T2"
"CUL3",14.8043780217416,26.2337293806782,26.2337293806782,"PLA: T1 vs T2"
"ADD1",68.2551156089712,36.3458785650642,68.2551156089712,"PLA: T1 vs T2"
"ATP6V1G1",17.6531762719852,26.4988853949758,26.4988853949758,"PLA: T1 vs T2"
"CLIP1",33.7382571245629,20.768093866241,33.7382571245629,"PLA: T1 vs T2"
"EIF3C",13.230963258435,31.8555253859246,31.8555253859246,"PLA: T1 vs T2"
"PSMD3",19.9342435448152,23.9889632049996,23.9889632049996,"PLA: T1 vs T2"
"ASNA1",24.7877697354868,18.9959487286927,24.7877697354868,"PLA: T1 vs T2"
"DHX9",25.7341030236595,30.9057707356259,30.9057707356259,"PLA: T1 vs T2"
"ATPAF2",28.3915212509577,27.56084127073,28.3915212509577,"PLA: T1 vs T2"
"EIF3G",23.2274281150842,17.9370065201203,23.2274281150842,"PLA: T1 vs T2"
"COX17",47.5911037917196,40.8941650215746,47.5911037917196,"PLA: T1 vs T2"
"SURF1",38.5883912532161,45.6520216843887,45.6520216843887,"PLA: T1 vs T2"
"AHCYL1",21.246033146246,23.7371694499889,23.7371694499889,"PLA: T1 vs T2"
"STXBP3",40.6467331455666,21.3446178493333,40.6467331455666,"PLA: T1 vs T2"
"TMEM256",11.0651774820227,19.5137990331382,19.5137990331382,"PLA: T1 vs T2"
"GYPC",43.2675887991782,44.5209204375686,44.5209204375686,"PLA: T1 vs T2"
"TBC1D17",42.5747916046078,25.4621653818776,42.5747916046078,"PLA: T1 vs T2"
"EML1",35.3266331017358,35.3072912543691,35.3266331017358,"PLA: T1 vs T2"
"SCARB2",15.1315380186719,34.0372392082269,34.0372392082269,"PLA: T1 vs T2"
"CNP",126.886908608201,15.9637738521507,126.886908608201,"PLA: T1 vs T2"
"RCN2",26.9154111867669,14.4856357687647,26.9154111867669,"PLA: T1 vs T2"
"PITRM1",41.8515862411511,21.0262500374164,41.8515862411511,"PLA: T1 vs T2"
"MAT2B",20.8122413931092,20.3085122530316,20.8122413931092,"PLA: T1 vs T2"
"CHCHD10",43.3823731623149,53.8926154840056,53.8926154840056,"PLA: T1 vs T2"
"CPNE1",30.2974032853166,34.0119240613448,34.0119240613448,"PLA: T1 vs T2"
"RBMX",50.3099766370627,38.806975837461,50.3099766370627,"PLA: T1 vs T2"
"CD63",57.3395827879506,56.1810283941914,57.3395827879506,"PLA: T1 vs T2"
"AP1B1",48.7212938398851,36.2379913647465,48.7212938398851,"PLA: T1 vs T2"
"PLIN5",51.030111295527,35.100426359331,51.030111295527,"PLA: T1 vs T2"
"IST1",25.3311338659427,14.4649900278058,25.3311338659427,"PLA: T1 vs T2"
"TMED2",24.0437481263396,37.3486293760624,37.3486293760624,"PLA: T1 vs T2"
"NDUFAF4",26.0547876008187,44.2877989356486,44.2877989356486,"PLA: T1 vs T2"
"SESN1",17.7725385672415,32.0486600350987,32.0486600350987,"PLA: T1 vs T2"
"GART",29.0912530283827,29.5972744761806,29.5972744761806,"PLA: T1 vs T2"
"OXSM",20.5095639390678,47.9896213527748,47.9896213527748,"PLA: T1 vs T2"
"TMEM143",40.2395677244126,36.4341687555548,40.2395677244126,"PLA: T1 vs T2"
"SMIM20",23.5754756879202,36.4811168322143,36.4811168322143,"PLA: T1 vs T2"
"MT-ND4",121.593683408699,54.579771428976,121.593683408699,"PLA: T1 vs T2"
"TMX3",29.727095937549,40.6015823497153,40.6015823497153,"PLA: T1 vs T2"
"ATP6V1B2",16.2269265547172,12.1292151174152,16.2269265547172,"PLA: T1 vs T2"
"STX7",69.1453788925003,40.3033412879404,69.1453788925003,"PLA: T1 vs T2"
"DYNLRB1",12.195249242647,8.18121132606884,12.195249242647,"PLA: T1 vs T2"
"RHOG",113.251488968458,25.4556593658871,113.251488968458,"PLA: T1 vs T2"
"RUVBL2",48.8621845676528,32.8790536992353,48.8621845676528,"PLA: T1 vs T2"
"CUL2",27.7047871260632,52.6962708590089,52.6962708590089,"PLA: T1 vs T2"
"HMGB2",35.0635112267343,47.1482866025277,47.1482866025277,"PLA: T1 vs T2"
"CPT1A",45.2735597491334,66.8919721219123,66.8919721219123,"PLA: T1 vs T2"
"SLC44A2",57.0034807871459,41.9511841995929,57.0034807871459,"PLA: T1 vs T2"
"SHMT2",26.6995293441931,13.5446824132661,26.6995293441931,"PLA: T1 vs T2"
"ZADH2",44.6920329246301,35.5345378276245,44.6920329246301,"PLA: T1 vs T2"
"CD38",45.3574932411941,10.5107309562983,45.3574932411941,"PLA: T1 vs T2"
"COPS3",32.1473401957528,13.9395458948742,32.1473401957528,"PLA: T1 vs T2"
"KYAT1",41.6568615586028,39.096994751787,41.6568615586028,"PLA: T1 vs T2"
"TMOD1",62.8692465943125,121.37259447657,121.37259447657,"PLA: T1 vs T2"
"SRM",59.1815753049964,39.9011104941636,59.1815753049964,"PLA: T1 vs T2"
"EEA1",52.0830774832382,16.454474767868,52.0830774832382,"PLA: T1 vs T2"
"RAB2B",21.7975146388299,14.3979545334344,21.7975146388299,"PLA: T1 vs T2"
"RDH14",12.3382505424283,33.6465520258726,33.6465520258726,"PLA: T1 vs T2"
"GABARAPL2",50.4494897122407,25.6325487608099,50.4494897122407,"PLA: T1 vs T2"
"CUL1",44.1302527309888,22.1065210078653,44.1302527309888,"PLA: T1 vs T2"
"INPP1",39.2351698423674,39.4092845178313,39.4092845178313,"PLA: T1 vs T2"
"HNRNPH3",18.0452979388786,36.3944150246634,36.3944150246634,"PLA: T1 vs T2"
"ALDH16A1",37.5927507403028,29.3641043636771,37.5927507403028,"PLA: T1 vs T2"
"HEBP1",60.4920453017979,50.2042996071851,60.4920453017979,"PLA: T1 vs T2"
"PARVB",47.3510055732831,55.6348205914847,55.6348205914847,"PLA: T1 vs T2"
"RMDN1",29.6394998951393,19.8138862204183,29.6394998951393,"PLA: T1 vs T2"
"H6PD",11.8494342846751,15.6994522293234,15.6994522293234,"PLA: T1 vs T2"
"NAE1",26.9303627798649,26.817971999662,26.9303627798649,"PLA: T1 vs T2"
"MIEN1",39.8057812991157,31.7393508326669,39.8057812991157,"PLA: T1 vs T2"
"RBBP4",31.521175224583,25.9134666438013,31.521175224583,"PLA: T1 vs T2"
"EIF3F",25.1868458444424,29.7600000896568,29.7600000896568,"PLA: T1 vs T2"
"FN3KRP",31.1413784285931,19.4496699403365,31.1413784285931,"PLA: T1 vs T2"
"VPS4B",17.9236112667133,23.4305477862,23.4305477862,"PLA: T1 vs T2"
"RPS27",38.910690398584,31.5268509508397,38.910690398584,"PLA: T1 vs T2"
"IDE",34.5966337746142,26.0809477007238,34.5966337746142,"PLA: T1 vs T2"
"CLIC4",59.2213240836695,50.9525776679214,59.2213240836695,"PLA: T1 vs T2"
"NFU1",34.9331707011047,24.3809882119581,34.9331707011047,"PLA: T1 vs T2"
"NANS",49.3977107745334,31.130201061561,49.3977107745334,"PLA: T1 vs T2"
"RPL11",39.7135883828655,43.1908579328838,43.1908579328838,"PLA: T1 vs T2"
"RASA4",15.9186584438431,16.1956665423805,16.1956665423805,"PLA: T1 vs T2"
"YKT6",21.775589207009,31.2164378059466,31.2164378059466,"PLA: T1 vs T2"
"PYURF",34.2850799854993,52.5614628986648,52.5614628986648,"PLA: T1 vs T2"
"LACTB2",35.3024010502992,30.0325145411974,35.3024010502992,"PLA: T1 vs T2"
"TMX1",25.4486067410327,26.4210530940019,26.4210530940019,"PLA: T1 vs T2"
"C11orf68",30.7857659862295,10.7704955571554,30.7857659862295,"PLA: T1 vs T2"
"ARIH2",42.6743195147371,33.0251322327447,42.6743195147371,"PLA: T1 vs T2"
"MRPS17",23.4451589838872,48.0845340030332,48.0845340030332,"PLA: T1 vs T2"
"PRKCQ",25.2970549634836,4.54293899451114,25.2970549634836,"PLA: T1 vs T2"
"SRPRB",42.7665858074346,16.521279893244,42.7665858074346,"PLA: T1 vs T2"
"ARHGDIB",56.9201633018585,49.2618177954296,56.9201633018585,"PLA: T1 vs T2"
"CSRP2",61.0595339369202,54.7658208662671,61.0595339369202,"PLA: T1 vs T2"
"USP15",58.4185305936636,59.9537056281774,59.9537056281774,"PLA: T1 vs T2"
"HPCAL1",30.053751225743,30.8328462562177,30.8328462562177,"PLA: T1 vs T2"
"MDP1",30.0040835411147,24.28847231777,30.0040835411147,"PLA: T1 vs T2"
"COL15A1",33.1866658746363,127.16381118739,127.16381118739,"PLA: T1 vs T2"
"MRPL12",69.4736641076742,4.21363695663268,69.4736641076742,"PLA: T1 vs T2"
"CES2",54.1107548558513,40.3624405767353,54.1107548558513,"PLA: T1 vs T2"
"ACAA1",38.4813248234943,40.1034772651226,40.1034772651226,"PLA: T1 vs T2"
"PTPN11",25.53682190564,25.1959422575202,25.53682190564,"PLA: T1 vs T2"
"IL18",98.4836967400954,22.1856614462186,98.4836967400954,"PLA: T1 vs T2"
"DEK",20.0219034309638,14.128810663254,20.0219034309638,"PLA: T1 vs T2"
"LRRC59",59.827966378889,33.8783034810794,59.827966378889,"PLA: T1 vs T2"
"BDH2",66.7529944726774,35.8964428456696,66.7529944726774,"PLA: T1 vs T2"
"AIMP2",24.2383806801755,16.3566136927979,24.2383806801755,"PLA: T1 vs T2"
"RPL19",23.2613342411145,28.8419289559806,28.8419289559806,"PLA: T1 vs T2"
"TIMM8A",24.5441564179793,22.7502218310016,24.5441564179793,"PLA: T1 vs T2"
"FARSA",32.9573695054578,26.1469061351335,32.9573695054578,"PLA: T1 vs T2"
"CTSZ",87.224248561884,33.5190662725021,87.224248561884,"PLA: T1 vs T2"
"STOML2",22.270552715159,16.9076365801304,22.270552715159,"PLA: T1 vs T2"
"SRSF3",35.6699723060491,39.4438532104712,39.4438532104712,"PLA: T1 vs T2"
"NHLRC2",26.2617411588845,21.2399165614379,26.2617411588845,"PLA: T1 vs T2"
"MAPK9",46.9913858742206,51.4599491149848,51.4599491149848,"PLA: T1 vs T2"
"SSPN",47.471214297737,31.4424532535338,47.471214297737,"PLA: T1 vs T2"
"PECAM1",64.017829711594,37.1781066562986,64.017829711594,"PLA: T1 vs T2"
"PSMD7",34.1944678075277,19.0131332883817,34.1944678075277,"PLA: T1 vs T2"
"MAPK14",50.260845707903,45.9685929602849,50.260845707903,"PLA: T1 vs T2"
"EHBP1L1",36.7705686123131,16.5467152354527,36.7705686123131,"PLA: T1 vs T2"
"SNX5",58.6336158034722,33.0104685384838,58.6336158034722,"PLA: T1 vs T2"
"OPLAH",33.2944296716793,25.8405295234075,33.2944296716793,"PLA: T1 vs T2"
"TMEM126A",56.5616542546923,43.8692222426153,56.5616542546923,"PLA: T1 vs T2"
"EIF2S2",13.2211398051216,38.8887715570086,38.8887715570086,"PLA: T1 vs T2"
"EIF6",39.0491267333159,23.5736623176206,39.0491267333159,"PLA: T1 vs T2"
"BOLA2",20.1334045697156,39.9955771103758,39.9955771103758,"PLA: T1 vs T2"
"PFKFB1",21.7705753157702,16.5933288415552,21.7705753157702,"PLA: T1 vs T2"
"WDR77",30.7811508388032,15.6859921234238,30.7811508388032,"PLA: T1 vs T2"
"SFPQ",46.5364604237959,13.0025235857463,46.5364604237959,"PLA: T1 vs T2"
"LAMA2",56.3662052914596,159.824347658697,159.824347658697,"PLA: T1 vs T2"
"LZIC",17.136453270242,16.6375757850691,17.136453270242,"PLA: T1 vs T2"
"PDK2",16.7740397639116,63.5274221283711,63.5274221283711,"PLA: T1 vs T2"
"RPS26",20.5610345037935,26.9075555572903,26.9075555572903,"PLA: T1 vs T2"
"MYH8",71.6931706961253,107.967808231188,107.967808231188,"PLA: T1 vs T2"
"ABCF2",22.0331923399839,18.140524225818,22.0331923399839,"PLA: T1 vs T2"
"AP2M1",17.858920377203,17.8867450945785,17.8867450945785,"PLA: T1 vs T2"
"PITPNB",56.3873411549132,38.171396999035,56.3873411549132,"PLA: T1 vs T2"
"HSD17B4",27.0975311317569,25.5802296829346,27.0975311317569,"PLA: T1 vs T2"
"ACAD9",18.5282995425429,14.360860937882,18.5282995425429,"PLA: T1 vs T2"
"KHSRP",44.5954030059293,6.95493491475448,44.5954030059293,"PLA: T1 vs T2"
"BCKDK",54.209028622511,49.0495341968132,54.209028622511,"PLA: T1 vs T2"
"NPC2",38.7916192139285,43.87264638672,43.87264638672,"PLA: T1 vs T2"
"UFD1",23.9753331983535,38.1755055781294,38.1755055781294,"PLA: T1 vs T2"
"MVP",80.7880576667953,26.4402441836073,80.7880576667953,"PLA: T1 vs T2"
"PRKAB2",26.8162904571039,27.1126499102637,27.1126499102637,"PLA: T1 vs T2"
"SIRT5",36.0219993457513,24.6900745258328,36.0219993457513,"PLA: T1 vs T2"
"RNF114",18.6639650676978,9.46311585514934,18.6639650676978,"PLA: T1 vs T2"
"SCP2",31.8697436302602,29.7622845717098,31.8697436302602,"PLA: T1 vs T2"
"DMAC2L",29.8630047383773,26.5619410823207,29.8630047383773,"PLA: T1 vs T2"
"PMM2",28.581091424321,28.4650570787623,28.581091424321,"PLA: T1 vs T2"
"ACSS1",29.4216727751092,18.8487590486416,29.4216727751092,"PLA: T1 vs T2"
"RAB9A",23.8918201551292,23.5405500108668,23.8918201551292,"PLA: T1 vs T2"
"TOMM40",14.9299608415692,15.5807113343457,15.5807113343457,"PLA: T1 vs T2"
"ARPC1B",72.4981589820464,29.9583515575526,72.4981589820464,"PLA: T1 vs T2"
"LGALSL",42.059914375383,19.8367343336608,42.059914375383,"PLA: T1 vs T2"
"COPB1",25.3038259398101,56.1938831099453,56.1938831099453,"PLA: T1 vs T2"
"RTN4IP1",41.9386635790422,26.623077215723,41.9386635790422,"PLA: T1 vs T2"
"AARS1",17.251316400411,24.1081111868789,24.1081111868789,"PLA: T1 vs T2"
"SERBP1",49.7971692125096,40.5551549146721,49.7971692125096,"PLA: T1 vs T2"
