uniprot_id,gene,protein,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
Q86WA6,BPHL,BPHL_HUMAN,Valacyclovir hydrolase,17.13289944023153,15.71681188901271,15.526082799275713,15.168688573701026,15.262317292481285,16.262098497690253,15.111011047497632,15.37450087332932,14.674127047881289,14.459301789283979,13.13116232534671,14.776457469666187,15.703428582204635,15.276576343174563,15.997337967059826,15.3014236643718,14.474811698294545,14.578471784087338,14.635367540483655,13.707057525126444,16.44050398570341,14.247324931400378,15.069776534680935,17.28566837745568,15.660071364753346,16.61142220213094,14.819710292123894,15.68055238406828,15.027785112443413,15.447650782314964,15.67120253989679,14.32392758009928,14.387052204882664,14.27349683202225,14.325984035907398,14.7943232022151,14.022350176169953,16.415048500529128
Q86WR0,CCDC25,CCD25_HUMAN,Coiled-coil domain-containing protein 25,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.854570464828456,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.93589178154568,13.82016383840112,13.93589178154568,14.304610718590382,14.178798009213958,13.56475689107894,13.910586434197098,13.93589178154568
Q86WU2,LDHD,LDHD_HUMAN,"Probable D-lactate dehydrogenase, mitochondrial",18.247070831561413,16.331393884777615,16.922365642555366,17.25411055507367,19.397229610050456,20.1548099686562,15.476230316265973,16.85589888808882,17.426195012170076,16.999214862083143,16.693669781089373,17.93137217576511,18.194822629527167,18.686583840657352,18.999950272386556,17.0798266010729,18.15450341782405,16.879950925737884,16.92926185775664,17.475576162075093,17.73178835955589,16.89786777594535,17.6478312552567,17.183256325991557,19.262028702471586,19.24411329521413,17.92879056687057,17.808707384727693,16.94163737053966,18.278852513171017,18.47849768292446,17.620803080976504,18.885062447088075,18.200826398545345,18.849749120863617,17.654698192576696,19.096794923222035,17.536712266734547
Q86X55,CARM1,CARM1_HUMAN,Histone-arginine methyltransferase CARM1,19.51117077028779,19.181874433566236,18.935801034035677,19.122498405246,18.972940423041724,19.209212020697763,18.866871155844343,19.288685422512177,19.105041861072134,18.832227159301592,18.356449215105965,19.08992520436572,19.647387620056328,19.58559097290075,19.40374310636956,19.045796728895404,18.949542799733873,18.307584221907515,18.932676139283423,19.02230881819394,19.14350125054957,18.98801130852237,19.702662343979664,19.16250507191634,18.882399765558976,18.40984848423323,19.469256158541523,18.95469985629513,19.719850565815985,20.044309297861435,19.499153553090917,18.899346611342573,19.54732656459002,19.31254513660115,18.823992034218794,19.53611060735491,19.17406015086682,19.418682605801894
Q86X76,NIT1,NIT1_HUMAN,Deaminated glutathione amidase,19.23757473348881,18.503777785609177,17.388658588203402,18.556666814668276,17.428309646103475,18.835974721354464,17.015395659845197,18.336729219991827,18.651387281521643,18.44605883445754,18.1614007284537,17.83745942385459,18.165895165650777,18.633438561141055,17.660238587124432,17.359633618958753,18.465156165844164,18.34967622392297,18.13598012053219,18.48969608576679,18.72745314815987,18.43571184232417,17.738062375936252,18.703445743198376,19.15729267239667,18.85238467372985,19.41000147687619,18.820971045410896,18.896301602043,19.284362455732268,18.683606952507375,18.574851262832677,18.604511490585313,18.762047632658597,18.680154430675184,18.65754447363978,19.13281478101736,19.18662946125901
Q86Y39,NDUFA11,NDUAB_HUMAN,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,19.00815827102852,19.300165278480502,17.98093944099866,18.566860265266865,18.915054077462063,19.010850575451244,17.87244818906473,19.018741515755096,16.92110331812564,18.222300397194942,17.912948703854763,18.686154125594378,18.759211994640054,18.78071720932544,19.574013114354056,18.482430507226816,19.126873292095297,17.90012264515335,18.663200022639916,19.2052640304221,18.64000829557863,16.876954252957095,18.70812997229833,17.91257647204127,19.34649823420753,18.190962674813644,18.33346674308322,16.965446548054693,18.674612036525257,18.930030538294183,19.01681565418975,18.958726702685027,19.473470667661513,18.899289653509367,19.37424870718644,19.30869494877853,18.399886337018383,18.65591413763251
Q86Y56,DNAAF5,DAAF5_HUMAN,"Dynein assembly factor 5, axonemal",13.689037818173974,13.450150940751941,13.214114298812552,13.888497095482949,13.21771446111627,13.543788155552226,13.245701161137866,13.510075129662834,14.04552876161549,13.52749002414214,12.640426772480335,13.89906879021979,13.120483537187512,12.945389247825752,13.735667148462142,13.307265635741478,13.433944106418776,13.26991613392553,13.386713208461915,13.320700912660502,13.447285421652783,13.277823322717634,13.110732820314473,13.410161830415689,13.626146579227735,13.666844965153148,14.127506853895474,13.31002794080334,14.119888939500203,13.6455787840975,13.775575116306907,13.635006027350837,14.354738980158764,13.555625018609543,13.275245980378536,13.694975252133029,13.794155281384738,13.944476974983091
Q86Y82,STX12,STX12_HUMAN,Syntaxin-12,16.12475244164424,16.286905971495887,17.131938895179076,16.176136205703216,15.923908332406581,14.760980109271912,17.63248556116403,15.976134710394858,16.161553424754853,16.375049265800794,17.051063909577174,16.03245374278236,16.336454683320195,15.650506921468358,16.3661336250242,16.770685467545356,16.279902186874647,16.99621161888922,16.83867127987323,16.115990740797095,15.748695256071812,17.075772221151556,16.27095919168699,16.67165273609425,14.706096013473054,16.096884872484296,16.13987441383058,16.577394740278745,16.12927340116908,16.162197466902892,16.79344119501927,15.942502064089734,16.09549236423698,16.06489296761993,15.915990663509083,15.921798916046182,16.03294597148207,16.612619669251764
Q86YB7,ECHDC2,ECHD2_HUMAN,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial",15.204215000042614,15.339358586990645,15.220310571747095,16.31051111499067,16.233736969978736,16.76110793199259,15.201275103515458,14.674129158512969,13.94564978163374,14.433826400383218,15.132442933359348,15.213837827310149,15.149931550915621,15.43296738119746,15.394843292677225,15.15921021497008,14.628613335553112,15.1406367206332,14.960165907238947,15.137527516393035,15.206067126573716,15.068908719825046,15.722916962047105,15.592233222291926,15.057111901420626,14.79013210003542,14.389454157798241,15.402561115113143,15.09119672346821,15.32346049514048,15.53205179599484,14.622324790671817,15.924080838983206,16.086291363397336,15.112880613392036,14.495549663256384,15.50634051441316,15.748314097168429
Q8IUX7,AEBP1,AEBP1_HUMAN,Adipocyte enhancer-binding protein 1,16.217333956977278,16.41910537402691,16.015387538305635,16.24296493909825,16.351689820526197,16.308847563217906,16.485978510722404,16.695363798910723,16.215576786709722,15.8024460050181,17.069071233208017,16.30187293243509,16.516442704199072,16.27799365830736,16.387043304959388,16.489485563860843,16.20547460238225,17.75474896576998,15.809229996867703,16.520819073758396,16.317129326773014,18.103959553997697,16.245917211965306,16.52264299825813,16.28229979269561,16.28101221877773,16.219416099874575,17.65408789495131,16.273762916492508,16.260749973866957,16.209090400824696,16.123781286537415,16.232157471881024,16.215486100388638,16.175621516329617,14.626741724627902,16.250652924384223,16.239587016629983
Q8IUZ5,PHYKPL,AT2L2_HUMAN,5-phosphohydroxy-L-lysine phospho-lyase,15.756220217895615,15.70531393622888,15.938755321420985,15.376699782912633,15.743144489382702,16.529564402065358,15.451651949258071,16.82585045049439,15.861016636372636,15.79656328567009,16.05834717569545,15.368191255982715,15.623241492615694,15.899526082169684,15.68717227920687,15.427569789433743,16.004447790138613,15.707831679199549,15.642526367282978,15.392685409333152,15.464337681462789,15.834573871605324,15.634441546241508,15.387255531377882,16.02321961131663,15.934073246622924,15.705225205787595,15.33249426863792,15.611081838065855,15.73351152115007,16.360466975263183,15.504972119006611,15.491875212634218,15.116741577972112,15.715225842675476,15.372910103067946,15.388532897584108,15.713261956914947
Q8IVD9,NUDCD3,NUDC3_HUMAN,NudC domain-containing protein 3,15.988185112666613,16.007886086520344,16.00921252768223,15.81531125754507,15.3277836564383,15.90087922711303,15.946732362836208,15.796139555102952,15.437471872558431,15.832847633280034,15.945996871906784,16.094494192439228,16.014179780222285,16.363062287614582,15.970369928937188,15.954209575716838,15.847713679094463,15.963948106439563,15.910308138064808,15.864536910192907,15.895330129148745,15.969638439026948,15.930753970547723,15.87851570258315,14.944421383087407,16.422597372827436,16.13584308473465,15.980977770145266,15.789792590947597,16.877617270367015,15.703540775472757,15.626071844669763,16.35802988659238,15.434618472120128,15.67273391103291,15.456126227070008,15.350658853765053,15.571675518460989
Q8IVF2,AHNAK2,AHNK2_HUMAN,Protein AHNAK2,18.11304364435766,18.147583334489163,18.375236496801076,18.042696172449265,16.16531114840906,17.973158821549685,19.78455402790908,18.533005267125056,18.205753727602143,17.941227889241606,19.820853455367928,18.09097687594319,18.29851309978198,18.142830177500322,18.175207487627148,18.47515455063734,18.38870017349459,20.174474793807565,17.898409621811364,19.263552757076877,17.446440780959808,20.624289933349647,18.02965550930807,18.56297141149116,18.05361355034157,17.95551638953394,18.04256622773952,18.610869155558937,18.17287338311848,18.053356463073534,18.032876298034317,18.021131322576927,18.10622439523466,17.99377582976004,18.005142784307342,18.030921979305216,18.091627623230444,18.037114855911206
Q8IVN3,MUSTN1,MSTN1_HUMAN,Musculoskeletal embryonic nuclear protein 1,19.93532891345393,22.096391180815225,20.88894263840484,21.75421619556958,19.68453107818067,19.319021899644344,19.073287235980345,22.03811817670735,22.04412655442775,21.813720154284923,17.916504007609447,20.804985106339966,20.847171409469706,21.396990601115338,22.225917196080996,22.316532215037963,21.612810329255947,20.512020840723302,21.181551406285227,21.25646444971679,21.336152794793986,21.848883100134636,20.850891250474124,20.492742800125136,22.122984146328868,22.122784236543325,21.57975191141702,21.55407127844077,20.40814990395268,18.28872908204877,21.71696899927009,18.874588084442045,19.039841524977827,17.889574608496893,20.22158808125216,20.718372988432513,20.79544681915817,19.253964639516372
Q8IVP5,FUNDC1,FUND1_HUMAN,FUN14 domain-containing protein 1,16.283417146263304,15.418395360983993,15.578180874818559,15.115887252798824,14.75481363729144,16.339920974257037,15.469897081139036,15.326951733437461,14.913795927622928,15.127907934985872,15.446993566200751,15.042970916132838,16.220246742041383,14.544630641332294,15.403269149834044,15.506840941561252,15.232979702166352,15.390157740527918,15.287283524033448,15.407837417828869,15.29215341929305,15.446306078920083,15.301620624142197,15.533386790739248,14.999340192798213,15.33777652445554,15.354480055364707,15.57588887240106,14.93806509675555,16.330143012964104,15.168289019193917,12.953970629841876,14.700577282619633,12.963261231257857,14.380645613406232,14.632415121826737,14.850504186939327,15.4680661325402
Q8IW45,NAXD,NNRD_HUMAN,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,19.90760547805417,19.39316645951718,18.604316693049327,20.531373307731545,20.61227716903457,20.45428586756764,18.578068671008086,20.927095752543455,20.870904110306657,20.142853388594304,19.61208305263819,20.266456961713892,19.80848490957121,20.461961100973017,20.35809191565423,19.748087853739428,19.869945979749353,19.26534591466856,19.82372169904916,19.853849908874565,20.542328481198084,19.970525740314876,20.378270638400338,20.2847335042523,20.608393552572863,20.662202792987745,20.38658436664832,19.837888897631824,20.72143048195038,20.364534026193983,20.76352560933917,19.996312575667655,20.55734289862393,20.351038587638666,20.65841191219104,20.943933566485132,21.08830021968971,20.47325565691884
Q8IWA5,SLC44A2,CTL2_HUMAN,Choline transporter-like protein 2,17.415423665956563,17.76451437810794,16.911485957554664,17.62361529826096,17.39384820753862,17.460188209098327,17.752504901902935,17.809431013556736,17.568578423990044,17.597663868985876,18.750325427461117,17.43688981791502,17.14311130645795,17.566203496883166,17.51291321343966,17.48344073889249,17.400666255257132,17.514513799829533,17.28196262406123,17.03872842230138,17.056840198130864,15.934342001691444,17.323101335829982,18.679933445537305,17.348943579243663,17.639282483869827,17.524708301039425,17.897681495445102,17.008618889861495,19.031733358977228,17.01888591201529,17.22859683687616,18.628983708504837,17.299124966169423,17.523170435969522,17.789602291555887,17.51023798158731,18.18848459691968
Q8IWB7,WDFY1,WDFY1_HUMAN,WD repeat and FYVE domain-containing protein 1,14.104953743051924,14.220465770885555,14.653357473500096,14.206248815188331,14.431065077085126,14.278972323101518,15.486600160273978,14.482130651206072,13.978155507011994,14.15918889182979,14.649728471641284,14.115446365744127,14.305729963044007,13.422295497816393,14.249718473577776,14.564915497934056,14.144219412112784,14.641504821953111,13.70026252778403,14.813268209911568,14.666236545098368,14.841507205527822,14.251948123359641,14.358376572105582,14.240917984004088,14.249831598530134,14.107586308695618,14.530119319601878,14.010412098066947,14.023152112674959,14.248101784465712,14.047439643844713,13.843905843823766,14.003074760204413,14.077431281226163,14.012095142037836,13.642130998617528,14.082483463189803
Q8IWE2,FAM114A1,NXP20_HUMAN,Protein NOXP20,15.013561887268086,15.12300838027131,15.268935454278678,14.825289308157544,15.01867295663213,15.002992219631803,14.6791833295142,14.832801895996418,15.205697259717148,15.364720613750904,15.480163098427328,15.037213248366625,15.071854700592386,15.021410153129805,15.104240094137788,15.242399583242126,15.113671886676407,15.400878590245114,15.148229365753771,15.517195950289013,15.069317384197841,15.725250555063916,15.07634413444975,15.251377372872488,15.021197628406792,15.064946102585955,15.008425969612567,15.829009283166323,15.014648152635294,15.01053360459086,14.996019784836312,14.943708566504684,14.973275815697475,14.531890576214735,15.003713873802205,14.685672956098664,14.96057393012478,15.045287433442127
Q8IWL3,HSCB,HSC20_HUMAN,Iron-sulfur cluster co-chaperone protein HscB,16.15477449705479,16.203407858165626,16.921386990932334,16.670823672489295,16.565359333015024,16.31053142687951,17.362808891524455,16.14981978644801,15.997437603534555,15.72283238479378,16.62257937991097,16.149469669951706,16.29067749386207,16.092788752044672,16.383025401679383,16.560867885658038,16.348356784034234,16.593826914158615,16.969352383933536,16.198038224878943,15.896508950402902,16.62293701583978,16.3517582642791,16.32139385775091,15.215133066607144,16.184609744048984,16.07726157347771,16.514259685561004,15.968990377623609,16.058553363433788,16.090071625015792,15.906506782805046,15.933728385476654,14.798241921498864,16.6609368133516,15.975703068454031,16.010298564805606,16.058837623623198
Q8IWW8,ADHFE1,HOT_HUMAN,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",20.31148001060752,19.978917877485515,17.162386842783715,20.267638295140937,20.969201030706653,21.249165042509343,18.408778321277993,19.0159906284848,19.89291598482183,19.69935033116772,18.312716415645276,19.79362510251196,19.490044363267288,19.392873768105385,20.336372034232536,18.438541371539877,19.234710189552988,18.38782113052782,18.29893469839934,18.058201271433564,20.223351037269303,18.559213730793367,19.86223673881144,19.543631722483827,20.22842630204904,20.61514031923874,19.503652558282592,19.45730912333682,18.831012031273424,19.90456521006515,19.16920096616198,18.983870374328127,20.163826848194713,19.666907578865725,18.95408036200312,18.708551584168188,18.48359118503404,18.235270775363393
Q8IWX7,UNC45B,UN45B_HUMAN,Protein unc-45 homolog B,20.045958015361435,19.803320098938755,19.003579984712665,19.333004165335257,20.320445574393172,20.690864662907806,18.918717634056737,20.469598158098496,20.15622599867513,19.9613427062712,18.235361419267903,19.97000981556286,20.075390533659142,20.07916734802018,19.692837602237304,19.019638328074052,19.70735751839046,17.495509733633202,19.83656024855749,20.13834951688804,19.825605428746343,19.51341902156135,19.79434006821826,20.048454913557705,19.67261595024053,19.994135243809104,19.794578487421862,19.732639811863493,19.31926989166623,20.473887118140265,20.47563405185719,20.16293757428898,19.572513006793095,20.19447459596528,20.38823238425194,20.287756410822144,20.14351754533375,19.950299667132352
Q8IXJ6,SIRT2,SIR2_HUMAN,NAD-dependent protein deacetylase sirtuin-2,16.491296636942412,16.45284639705621,15.974198110072084,17.29941747588466,17.35628459602769,17.334381603255753,15.018229932125331,16.96841035305276,17.210917327876928,17.08671903372207,16.61831017864207,16.502979213380325,16.347119656870568,16.603471580458322,16.00496987045051,16.02082782901863,16.852232062300406,15.723493531938043,16.69613376977205,17.057464121520297,16.117170506217697,15.469484734454833,16.7591905279863,16.04934305021576,17.072597363312397,15.80463939268267,16.290782956440246,15.976719568382952,16.37915937858257,16.305855646115095,16.401510154040228,17.155550713965745,16.64292381970214,17.23974944386636,17.138548248560976,17.329520071747822,17.464501653628208,16.025144944511382
Q8IXM3,MRPL41,RM41_HUMAN,"39S ribosomal protein L41, mitochondrial",15.651304262329761,15.68916468569489,15.655382464750316,15.757189306421315,15.711454198702098,15.373288555151657,15.630446927958538,14.928590812059475,15.521244802992467,15.623484228686111,15.649549953168895,15.652921396118385,15.588577968454395,16.291731655453063,15.643337219301326,15.636009888863926,15.618915979340485,15.65743214818788,15.604621151604865,15.605634663162327,15.58574674502197,15.666062814616865,15.623162074815859,15.624344091132155,15.560061595440576,16.534724614742586,15.47667085243555,15.694203632596539,15.32359869171304,15.617906766293904,16.60349905387371,15.35965134831294,15.899118096495938,15.164099239755444,15.834433542023596,15.583123073539623,15.63161930047779,15.731017056933831
Q8IYB5,SMAP1,SMAP1_HUMAN,Stromal membrane-associated protein 1,18.252095771242374,18.324878618966192,18.175237116449065,18.334507355348638,18.24930833966116,18.47178660804116,18.191086573201982,18.330483768970744,18.515021387532197,18.743904636369695,18.03102093284424,18.250309951337574,18.791085648790183,18.937831857757686,18.271294531820978,18.241088880017706,17.86958174392219,18.218100583493474,18.323716436444567,18.432608577664013,17.785975543053684,18.195027158089655,18.19685826973085,18.3230672502632,18.587768770836515,18.07384278408884,18.31694131912654,18.176091023956616,18.400258471891956,18.261589614258984,18.090494721218302,18.463650404911387,17.904085752987537,18.239428136337548,18.746615955544893,18.53808207192972,18.49725427047147,17.6287246826162
Q8IYB8,SUPV3L1,SUV3_HUMAN,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",14.53449459211742,14.282534542099395,14.086010758949383,14.929621627390087,15.478087382526656,14.674946153250568,14.083467140063135,13.79247135499874,14.198783055685562,14.141181822595955,14.093569985356478,13.416278380058577,13.92814038144357,14.522013678498322,14.35689723373894,14.092306694377248,14.450331438999488,14.095858179382859,14.256630774021495,13.478268482714515,14.164869709921946,14.04191638747613,14.258796505334592,13.668826255188096,14.57189227597836,14.530426907905737,14.492630328503289,14.17648608366928,14.602317092559144,15.076760738404952,14.36098766003741,14.961057626421178,15.100351028234972,15.001632164996144,14.82172424481134,14.52588104791324,14.621323731085502,15.266545348901424
Q8IYQ7,THNSL1,THNS1_HUMAN,Threonine synthase-like 1,12.73230296594615,12.658098683858983,12.850108393194898,12.73877983253411,14.242344911061668,13.870237162466278,12.794878367867412,12.732804390572703,12.72598230692521,12.695068020460303,12.807899906741113,12.419117738823754,12.64323360477841,12.690230350370214,12.77594042109206,12.749067948944171,12.806134319260462,12.759582868149431,12.760847498388387,12.753345735466203,12.517524459855643,12.787741981391369,12.716397635970393,12.795999615808805,13.05820760272956,13.174309369694212,12.589002598470548,12.79578541794602,12.488231434329954,12.895841467690056,12.66078500264654,13.131845875455214,12.346081944841968,12.264450945534094,13.553438095932767,12.70550311450058,12.818701407368035,12.241021969392952
Q8IYS1,PM20D2,P20D2_HUMAN,Peptidase M20 domain-containing protein 2,14.626316064240031,14.858967413927035,13.870731546389413,15.623791301190147,14.47965353242955,14.913327036387306,12.964034002515575,15.09937369406446,15.456278627065313,14.91255286109033,13.85930854653909,15.159430328216445,14.223133097565473,16.163368941472815,13.857039576224114,13.834384852088482,15.908090005274213,12.682328603081174,14.837052212069649,14.53749918907351,14.909164356067148,14.818166958152798,14.514724418429884,15.20973817562666,14.133972283454048,15.241131664885687,15.848974051280468,14.517322560285148,15.358133635175548,15.565915082652428,15.583238176877185,13.7147644898544,16.09846066003301,15.218042869027208,15.071842966973854,15.023185944890844,15.768382882210023,16.03114277928978
Q8IYU8,MICU2,MICU2_HUMAN,"Calcium uptake protein 2, mitochondrial",16.657329743611804,16.817012678435688,16.477155468605066,17.169013002701924,16.838768109397687,12.642480982197176,16.309629293430117,16.716527667035948,16.5989413260528,16.67532033072918,16.340759780350005,16.61412878827516,16.755078307545972,16.940735281758666,17.268306203825606,16.602782951258103,17.334748511606197,16.49817274514813,16.442290153700785,16.22811442065878,16.822615146863725,16.177798813359676,16.819576440137656,16.72695938398473,16.972058858882946,16.86434101472185,17.29285887226336,17.90356630411015,17.637113941956123,16.56717786152627,17.238128490059427,17.13540289400067,16.978203026215066,16.951674851032745,17.18190035364563,16.963776698453998,17.49452893545533,16.713369382548237
Q8IZ83,ALDH16A1,A16A1_HUMAN,Aldehyde dehydrogenase family 16 member A1,17.59342455495988,17.168992605690754,18.207682230561687,17.420870062810135,16.781283046739777,16.635934080548026,18.4937321252168,16.609785254294575,16.609619949524742,17.28271063790503,17.93969818480256,16.92722536333109,16.628326835302673,16.811486915366313,17.886274218468486,18.370655155339975,17.92991611081068,18.209893708075953,17.80444416189268,16.9186867725611,17.170403207021224,18.30684546067733,17.892425200917295,17.41783328286067,16.638480861581456,17.164184394547405,17.043886866739914,17.371831020135634,16.87725240089861,17.5585792073651,16.773322880300363,16.586857097754418,15.969847031879077,16.37240990757982,16.58191182893022,16.668872384323738,16.281375344331273,16.76449105171724
Q8N0U4,FAM185A,F185A_HUMAN,Protein FAM185A,13.75618765533278,13.704516435457453,13.705106947396906,13.984142440821673,14.503719488890033,13.922460961819004,13.685378910458837,13.716081603211505,14.150335928322844,13.64213301414638,13.666546650608066,13.845149723723813,13.75797669125194,13.75532190343028,13.724690120648974,13.671856672618105,13.770383740068937,13.664695746536847,13.566848841505388,13.43157449016364,13.596492624798328,13.683239670569558,13.746164520683173,13.75528094668092,13.343886542553252,13.3261633082919,12.813517847162451,13.728323057111192,13.817453833801013,14.119572399658924,13.559534269234334,14.739527995318614,13.32041837590135,14.055230189976369,14.603999036828547,13.838950187698783,13.67017153383786,14.35052693909483
Q8N0U8,VKORC1L1,VKORL_HUMAN,Vitamin K epoxide reductase complex subunit 1-like protein 1,17.88699984224624,18.00716154981843,18.98801944860506,17.91618835892812,17.48482025240466,17.91015479378199,18.17782039409467,18.680699475710888,18.651546782697515,18.130780762457324,18.759430256135342,17.77905012187249,18.11038680928894,17.927237198442327,17.893164859070538,18.134412034583033,17.86650864575695,18.739224900722384,18.06397878934292,18.102369470944335,18.346444339392203,17.422836235826946,17.940123040286014,17.932907840159988,17.960783787571316,17.822952111842547,18.0798468395475,17.878233283026933,18.00205192419921,17.988908344522347,17.925822650782166,18.326740937499977,17.93359784257519,18.058899137151087,18.514616006196025,18.72078755195409,17.83841656947877,16.856340015816013
Q8N0X4,CLYBL,CLYBL_HUMAN,"Citramalyl-CoA lyase, mitochondrial",16.65755808970416,16.464555204535923,16.260682529863203,16.789972413466238,18.572883682319492,18.682813456948573,16.16721479625349,15.734508397908588,16.590230155359617,16.353008537399685,15.194719816721973,17.42030851459566,16.863004143546974,16.656608972732656,16.154136225245058,16.281556145459252,16.36944379921095,16.246850277013568,16.27569483838763,16.24396779665946,16.051803885203146,16.298409429624375,16.452755797964713,16.682093440767222,17.887942975324698,18.187625622809033,16.547638668348473,16.285237982663915,16.65211712682726,16.46239632824121,16.978108856435455,15.75372443115594,15.74542926733868,16.580513959251803,17.31676325161842,16.632582185932392,16.66879307283762,16.70176656904602
Q8N142,ADSS1,PURA1_HUMAN,Adenylosuccinate synthetase isozyme 1,23.834989576755483,23.368418772388303,22.73361250996153,23.54169644109551,23.823297917296543,23.680663158082677,21.06657100478575,23.70136316806493,23.944125745599035,23.564770986183483,22.3315523671376,23.79026682942804,23.502895164293793,23.79647622195231,23.734542407565787,23.36249210414022,23.551914130384745,22.317133147056868,23.407082921562026,23.37032830474843,23.60916568497938,22.96510545274168,23.603223828217015,23.604565709622904,23.832078836140205,23.364481963369695,23.872570827180084,23.18932138212098,24.178987877464785,23.57699011907797,23.40325192847682,23.82306580222499,23.120942516867583,23.31574568309031,24.20018169072533,23.977231483104298,23.39776817400861,23.642885714087083
Q8N163,CCAR2,CCAR2_HUMAN,Cell cycle and apoptosis regulator protein 2,14.302209252909217,14.37490874537621,13.661748108195583,14.457131669596116,14.945195869053846,15.189720632525624,14.155735709497607,14.491671887879669,14.67385646779178,15.257671127670315,15.369725253643493,14.250849342729836,14.54927645370338,14.2062152697828,14.254061195781551,14.082051882290557,14.640759956745365,14.223728829571142,14.47612873448045,14.907585189797372,14.359100718439475,13.412322248591767,14.450930003404714,13.391505490819927,14.355736023106784,13.625739236127671,12.98399062441885,14.011480368012112,15.30587958619732,14.757895010484557,13.71959362727335,14.84942872233776,14.74133993525502,14.586408860067634,14.7635760935881,14.779930006707456,14.522680012333488,14.189581878179936
Q8N183,NDUFAF2,NDUF2_HUMAN,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2,14.264526611785756,14.49019570540416,14.914808178310043,15.259353578296643,16.23119816973361,15.616151361632602,14.792608689600804,15.138025506794932,15.204628111001153,14.883338379515173,14.858345039928311,15.139704997413121,14.710395924922244,13.891313932605623,14.969895932079417,14.733232589396147,15.163182512770385,14.918557931764843,15.04042185029773,14.844003466672657,16.127299748129857,14.941974188810589,15.218763945473547,14.94831170916071,15.132304688526084,17.04873538374079,13.247821766907212,15.057196030739755,15.669594145307109,14.932605238203202,13.141943439468106,15.213490107854392,14.845917133007056,16.594072921042063,16.429771806443636,14.89999740755881,15.193268895693402,13.404950717853623
Q8N1F7,NUP93,NUP93_HUMAN,Nuclear pore complex protein Nup93,13.590343219095695,13.603528268802904,13.436008851388031,13.750468537715308,13.77527453474503,13.69609513014125,12.950356363998308,13.68984865241459,13.806549784136754,14.030663333089535,13.424771797389123,13.627968215471139,13.55322741479157,13.73435954959357,13.542553602908221,13.425637915781522,13.575131574778046,13.443578690260878,13.574088574204564,13.815013832959677,13.421525631053017,13.465369949913208,13.522983077427464,13.54480307595044,13.77623976538707,13.667566053029775,13.622280680691933,12.921319403753468,13.710454885377278,13.720107202127824,13.783061064772546,14.199057769710349,13.529897739671611,14.372711417741272,13.99120274549118,14.681483988029283,14.46835995791513,13.334601961447992
Q8N1G4,LRRC47,LRC47_HUMAN,Leucine-rich repeat-containing protein 47,19.93388499727994,19.948063615026868,18.115120441519664,19.80739866961419,19.974594009044115,19.93239057953268,18.703696551415884,19.654725882016283,20.28174085876547,20.042505630675507,18.79940269925409,19.830221825341148,19.600000888746862,20.20354659034804,19.74825022042984,19.287243019100575,19.76254889972919,18.683003847360705,19.70940359376215,19.4560198466924,19.754509621339515,18.928536777424423,20.04404127267671,20.251244033805655,20.06769978052781,20.288808410142227,20.25256359257259,18.935495283553568,20.595109319051858,20.022198506866403,20.40617865661051,20.362100248142408,20.273573546667556,20.40832559112777,20.232934630793043,20.373259614799174,20.615008549593163,19.89331473326004
Q8N2U0,TMEM256,TM256_HUMAN,Transmembrane protein 256,17.145193101975764,17.158348872119713,18.363472012481235,17.860526777964658,17.53341259026573,17.36300110384793,18.15696524840384,17.070948377575636,17.073846810989018,17.15177371012616,17.448341099199997,17.292637966810496,17.37576605365135,16.93206814902665,17.27859398014046,17.98926233027885,16.62426616415642,18.00699997523769,17.173409370571466,16.613659021981288,17.460610326219065,17.671201558535977,17.52358706388077,17.177414675691967,16.851976836623603,17.039477989541542,16.85037551317258,17.752755243998475,16.784520542680717,16.818617752064778,15.585492702948391,16.607592432825033,16.101635701619966,16.30879508277224,16.782781765210036,16.570533288613017,17.223083163301858,16.76471531144061
